Provincia,Partido,Localidad,Link Indec,Otros,"0,256 Mbps","0,375 Mbps","0,5 Mbps","0,512 Mbps","0,625 Mbps","0,75 Mbps",1 Mbps,"1,25 Mbps","1,5 Mbps",2 Mbps,"2,2 Mbps","2,5 Mbps",3 Mbps,"3,3 Mbps","3,5 Mbps",4 Mbps,"4,5 Mbps",5 Mbps,6 Mbps,"6,4 Mbps",7 Mbps,"7,5 Mbps",8 Mbps,9 Mbps,10 Mbps,11 Mbps,12 Mbps,13 Mbps,14 Mbps,15 Mbps,16 Mbps,17 Mbps,18 Mbps,19 Mbps,20 Mbps,21 Mbps,22 Mbps,23 Mbps,24 Mbps,25 Mbps,"25,1 Mbps","25,11 Mbps","25,5 Mbps",26 Mbps,30 Mbps,31 Mbps,32 Mbps,34 Mbps,35 Mbps,36 Mbps,38 Mbps,39 Mbps,40 Mbps,41 Mbps,45 Mbps,46 Mbps,49 Mbps,50 Mbps,55 Mbps,58 Mbps,59 Mbps,60 Mbps,61 Mbps,62 Mbps,64 Mbps,65 Mbps,66 Mbps,70 Mbps,75 Mbps,78 Mbps,80 Mbps,82 Mbps,83 Mbps,85 Mbps,90 Mbps,92 Mbps,95 Mbps,100 Mbps
SANTA CRUZ,Otros,OTROS,Sin Datos,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA CRUZ,Río Chico,Bajo Caracoles,78049010,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA CRUZ,Río Chico,Gobernador Gregores,78049020,1,,,3,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,9 de Julio,Esteban Rams,82077010,,,,2,,,,,,,,,,,,,,,,,,29,,,,5,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,9 de Julio,Gato Colorado,82077020,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,9 de Julio,Gregoria Pérez de Denis (Est. El Nochero),82077030,,,,3,,,,,,,,,,,,,,,,,,135,,,,7,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,9 de Julio,Logroño,82077040,,,,,,,,,,,,,,,,,,,,,,37,,,,7,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,9 de Julio,Montefiore,82077050,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,9 de Julio,Pozo Borrado,82077060,,,,,,,,,,,,,,,,,,,,,,112,,,,12,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,9 de Julio,San Bernardo,82077065,,,,,,,,,,,,,,,,,,,,,,91,,,,12,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,9 de Julio,Santa Margarita,82077070,,,,5,,,,,,,,,,,,,,,,,,87,,,,7,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,9 de Julio,Tostado,82077080,,,,2,,,,,,,,,,3,,,,,,6,,1518,,,,1170,,,,,,,,,,,,,,,363,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,
SANTA FE,9 de Julio,Villa Minetti,82077090,,,,5,,,,,,,,,,,,,,,,,,221,,,,36,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
SANTA FE,Belgrano,Armstrong,82007010,,,,,,,,16,,,8,,,201,,,,,145,252,,,,,,779,,,,,67,,,,,9,,,,,1,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
SANTA FE,Belgrano,Bouquet,82007020,0,,,,,,,1,,,,,,,,,,,338,,,,,32,,,,12,,,4,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Belgrano,Las Parejas,82007030,,,,,,,,22,,,,,,38,,,,,124,471,,,,,,861,,,,,41,,,,,165,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Belgrano,Las Rosas,82007040,,,,,,,,16,,,,,,36,,,,,,334,,,,,,2826,,,,,638,,,,,115,,,,,,,,,,4,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Belgrano,Montes de Oca,82007050,168,,,1,,,,,,,,,,,,,,,557,,,,,67,,,,9,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Belgrano,Tortugas,82007060,,,,,1,,,2,,,,,,5,,,,,,17,,,,,,122,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Caseros,Arequito,82014010,,,,,,,,2,,,,,,906,,,,,,21,,,,854,,51,,,,,6,,,,,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Caseros,Arteaga,82014020,,,,,,,,1,,,211,,,3,,,448,,14,27,,,,279,,40,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Caseros,Beravebú,82014030,,,,,,,,,,,,,,,,,,,,,,,,27,,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Caseros,Bigand,82014040,,,,,,,,1,,,,,,8,,,,,,50,,,,,,1474,,,,,87,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Caseros,Casilda,82014050,,,,,,,,58,,,44,,,858,,,23,,1,2096,,,,,,2565,,32,,,186,,,4,,603,,,,,86,,,,,30,,,,,,,,,,,,,1059,,,,,,,,,,,,,,,,,,,,500
SANTA FE,Caseros,Chabás,82014060,850,,,,,,,24,,,,,,17,,,,,,104,,,,,,458,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Caseros,Chañar Ladeado,82014070,1,,,,,,,3,,,,,,3,,,,,,26,,,,,,44,,,,,1216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Caseros,Gödeken,82014080,1,,,,,,,,,,,,,,,,,,,,,,,498,,,,25,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Caseros,Los Molinos,82014090,,,,,,,,,,,,,,205,,,,,,8,,,,239,,26,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Caseros,Los Nogales,82014100,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Caseros,Los Quirquinchos,82014110,,,,,,,,,,,,,,1,,,8,,241,,,,,8,,498,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Caseros,San José de la Esquina,82014120,1,,,,,,,1,,,,,,495,,,,,,38,,,,1003,,86,,,,,16,,,,,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Caseros,Sanford,82014130,,,,,,,,,,,,,,,,,,,,,,,,,,438,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Caseros,Villada,82014140,5,,,,,,,,,,,,,1,,,,,,10,,,,,,94,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,Aldao (Est. Casablanca),82021010,75,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,75,,,,,,,,,,,,,,,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,Angélica,82021020,,,,,,,,,,,,,,,,,,,1,322,,,,,,42,,,,,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,Ataliva,82021030,,,,,,,,,,,,,,,,,,,390,88,,,,,,13,,,,,,,,,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,Aurelia,82021040,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,Bauer y Sigel,82021060,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,Bella Italia,82021070,,,,,,,,1,,,,,,,,,,,4,327,,,,,,24,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
SANTA FE,Castellanos,Castellanos,82021080,,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,Colonia Bicha,82021090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,86
SANTA FE,Castellanos,Colonia Cello,82021100,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,Colonia Margarita,82021110,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,Colonia Raquel,82021120,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,135
SANTA FE,Castellanos,Coronel Fraga,82021130,,,,,,,,,,,,,,22,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,Esmeralda,82021150,,,,,,,,,,,,,,,,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,Estación Clucellas,82021160,,,,,,,,,,,,,,,,,,,4,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,Estación Saguier,82021170,,,,,,,,,,,,,,,,,,,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,Eusebia y Carolina,82021180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,84
SANTA FE,Castellanos,Eustolia,82021190,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,Frontera,82021200,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,Humberto Primo,82021220,,,,,,,,2,,,,,,32,,,,,10,296,,28,,10,,85,,,,,30,,,,,71,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,Josefina,82021230,,,,,,,,,,,,,,1,,,,,1,81,,,,,,21,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,Lehmann,82021240,,,,,,,,,,,,,,246,,,,,0,183,,10,,88,,64,,,,,94,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
SANTA FE,Castellanos,María Juana,82021250,,,,,,,,,,,,,,,,,,,,,,788,,,,756,,,,,,,,,,2,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,Plaza Clucellas,82021270,,,,,,,,1,,,,,,,,,,,,287,,,,,,33,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,Plaza Saguier,82021280,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,Presidente Roca,82021290,,,,,,,,,,,,,,,,,,,5,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SANTA FE,Castellanos,Pueblo Marini,82021300,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,Rafaela,82021310,1,,,1,1,,1,190,,,2,,,331,,3,151,,1202,778,,106,,1,,662,,485,41,,1395,,,31,,231,,,,,5535,,,,,52,,,,,,,,1,,,,,11271,,,,,,,,,,,,,,,,,,,,8576
SANTA FE,Castellanos,Ramona,82021320,,,,,,,,,,,,,,,,,,,327,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,San Antonio,82021330,,,,,,,,,,,,,,,,,,,59,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,San Vicente,82021340,,,,,,,,168,,,,,,453,,,,,155,,,,,,,1188,,,,,,,,,,116,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,Santa Clara de Saguier,82021350,,,,,,,,8,,,,,,8,,,,,218,135,,,,,,114,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,Sunchales,82021360,40,,,2,,,,20,,,,,,27,,,17,,7,204,,18,,25,,387,,1,90,,433,7,,,,2,,,,,8,,,,,,,,,,,,,,,,,,5188,,,,,,,,,,,,,,,,,,,,1035
SANTA FE,Castellanos,Susana,82021370,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276
SANTA FE,Castellanos,Tacural,82021380,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,,,,,,,,,,,,,,,,,,,,345
SANTA FE,Castellanos,Vila,82021390,,,,,,,,,,,,,,,,,,,,,,,,,,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,Villa San José,82021410,,,,,,,,,,,,,,,,,,,31,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,Virginia,82021420,,,,,,,,,,,,,,,,,,,,2,,1,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,Zenón Pereyra,82021430,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Constitución,Alcorta,82028010,,,,,,,,2,,,,,,,,,,,,42,,,,,,2098,,,,,3,,,,,237,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Constitución,Bombal,82028040,,,,,,,,,,,,,,,,,,,,761,,,,,,160,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Constitución,Cepeda,82028060,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Constitución,Empalme Villa Constitución,82028070,,,,,,,,4,,,,,,13,,,,,,107,,,,,,519,,,,,65,,,,,14,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Constitución,Godoy,82028100,,,,,,,,,,,10,,,,,,,,,,,,,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Constitución,Juan B. Molina,82028110,,,,,,,,,,,,,,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Constitución,Juncal,82028120,,,,,,,,,,,,,,,,,,,,281,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Constitución,La Vanguardia,82028130,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,
SANTA FE,Constitución,Máximo Paz (Est. Paz),82028140,,,,,,,,,,,,,,,,,,,,293,,,,,,927,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Constitución,Pavón,82028150,,,,,,,,,,,,,,2,,,,,,16,,,,,,84,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Constitución,Pavón Arriba,82028160,,,,,,,,,,,,,,,,,,,116,,,,,,,336,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,
SANTA FE,Constitución,Peyrano,82028170,,,,,,,,,,,,,,,,,,,,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Constitución,Rueda,82028180,,,,,,,,,,,50,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Constitución,Santa Teresa,82028190,,,,,,,,4,,,,,,2,,,,,179,34,,,,,,732,,,,,21,,,,,115,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,2
SANTA FE,Constitución,Sargento Cabral,82028200,,,,,,,,,,,,,,,,,,,,,,,,,,402,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Constitución,Villa Constitución,82028230,1355,,,,,,,135,,,,,,405,,,,,,1573,,,,,,3145,,76,,,317,,,3,,59,,,,,130,,,,,9,,,,,,,,,,,,,954,,,,,,,,,,,,,,,,,,,,669
SANTA FE,Garay,Cayastá,82035010,,,,,,,,36,,,76,,,240,,,,,68,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Garay,Helvecia,82035020,,,,,,,,,,,400,,,205,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Garay,Los Zapallos,82035030,,,,,,,,14,,,17,,,8,,,,,92,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Garay,Saladero Mariano Cabal,82035040,1,,,,,,,,,,,,,,,,,,,14,,11,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Garay,Santa Rosa de Calchines,82035050,,,,,,,,186,,,162,,,237,,,,,251,9,,,,109,,62,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Aarón Castellanos (Est. Castellanos),82042010,,,,,8,,,7,,,14,,,1,,,,,1,3,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Amenábar,82042020,,,,,,,,1,,,,,,85,,,,,,26,,,,,,118,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Cafferata,82042030,1,,,,,,,,,,,,,,,,,,,,,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Cañada del Ucle,82042040,,,,,,,,,,,,,,200,,,,,,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Carmen,82042050,40,,,,,,,,,,,,,82,,,,,17,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Carreras,82042060,,,,,,,,,,,,,,,,,,,,1,,,,,,269,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Chapuy,82042070,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Chovet,82042080,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Christophersen,82042090,,3,,,7,,,35,,,33,,,2,,,,,10,,,,,,,1,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Diego de Alvear,82042100,,6,,206,9,,,13,,,20,,,,,55,,,2,,,,,,,60,,,,,,,,,,4,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Elortondo,82042110,,,,,,,,12,,,,,,14,,,,,,107,,,,,,344,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Firmat,82042120,2,,,,,,,715,,,,,,76,,1,,,1,734,,,,,,1366,,19,,,65,,,1,,11,,,,,147,,,,,7,,,,,,,,,,,,,1410,,,,,,,,,,,,,,,,,,,,645
SANTA FE,General López,Hughes,82042130,,,,,,,,,,,,,,,,,,,,1011,,,,,,119,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,La Chispa,82042140,,,,,,,,,,,,,,64,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Labordeboy,82042150,,,,,,,,,,,,,,,,,,,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Maggiolo,82042170,3,,,,,,,,,,,,,,,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,María Teresa,82042180,,1,,,9,,,12,,,5,,,820,,,,,201,10,,,,,,18,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Melincué (Est. San Urbano),82042190,,,,,,,,,,,,,,124,,,,,74,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Miguel Torres,82042200,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Murphy,82042210,,,,,,,,,,,,,,550,,,,,154,,,,,,,12,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Rufino,82042220,,,,,,,,35,,,12,,,107,,,21,,,3778,,,,1451,,781,,341,,,92,,,,,50,,,,,,,,,,25,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
SANTA FE,General López,San Eduardo,82042230,,,,,,,,,,,,,,,,,,,231,,,,,,,31,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,San Francisco de Santa Fe,82042240,,,,1,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,San Gregorio,82042250,96,20,,,61,,,39,,,32,,,,,,,,80,,,,,,,816,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Sancti Spiritu,82042260,,,,1,,,,,,,,,,,,,,,828,,,160,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Santa Isabel,82042270,,,,1,,,,3,,,,,,2,,,,,,52,,,,,,963,,,,,21,,,,,103,,,,,,,,,,23,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Teodelina,82042280,,,,,,,,164,,,,,,935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Venado Tuerto,82042290,381,,,,,,,211,,,,,,396,,,,,1,977,,,,,,5497,,243,,,52,,,7,,2519,,,,,1946,,,,,1081,,,,,,,,1387,,,,,5747,,,,416,,,,,,,,,,,,,,,,5137
SANTA FE,General López,Villa Cañás,82042300,,,,,,,,10,,,1199,,,159,,,,,75,394,,,,,,606,,,,,71,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Wheelwright,82042310,,,,1,,,,14,,,1,,,,,,,,,,,,,1,,,,1098,,,,1,,,,91,,,,,1,,,,,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General Obligado,Arroyo Ceibal,82049010,,,,,,,,15,,,,,,69,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General Obligado,Avellaneda (Est. Ewald),82049020,750,,,,,,,161,,,,,,606,,,,,298,,,23,,,,23,,,,,,,,,,34,,,,,12,,,,,890,,,,,,,,,,,,,765,,,,,,,,,,,,,952,,,,,,,730
