Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general,
SANTA FE,Iriondo,Classon,82056050,- 0,- 0,- 0,130,- 0,- 0,- 0,21,151,
SANTA FE,Iriondo,Colonia Médici,82056060,- 0,- 0,- 0,- 0,- 0,- 0,- 0,12,12,
SANTA FE,Iriondo,Correa,82056070,118,1.063,- 0,572,1,- 0,- 0,23,1.777,
SANTA FE,Iriondo,Larguía,82056080,- 0,- 0,- 0,- 0,- 0,- 0,- 0,7,7,
SANTA FE,Iriondo,Lucio V. López,82056090,- 0,5,- 0,- 0,- 0,- 0,- 0,31,36,
SANTA FE,Iriondo,Oliveros,82056100,2.000,- 0,- 0,1.360,- 0,- 0,- 0,- 0,3.360,
SANTA FE,Iriondo,Pueblo Andino,82056110,- 0,648,- 0,- 0,- 0,- 0,- 0,414,1.062,
SANTA FE,Iriondo,Salto Grande,82056120,451,- 0,- 0,- 0,- 0,- 0,- 0,89,540,
SANTA FE,Iriondo,Serodino,82056130,240,- 0,- 0,12,- 0,- 0,- 0,113,365,
SANTA FE,Iriondo,Totoras,82056140,607,- 0,- 0,920,- 0,- 0,- 0,131,1.658,
SANTA FE,Iriondo,Villa Eloísa,82056150,597,- 0,- 0,368,- 0,- 0,- 0,- 0,965,
SANTA FE,Iriondo,Villa La Rivera (Oliveros),82056160,- 0,- 0,- 0,- 0,- 0,- 0,- 0,37,37,
SANTA FE,Iriondo,Villa La Rivera (Pueblo Andino),82056170,- 0,- 0,- 0,- 0,- 0,1,- 0,26,27,
SANTA FE,La Capital,Angel Gallardo,82063010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,43,43,
SANTA FE,La Capital,Arroyo Aguiar,82063020,103,- 0,- 0,- 0,- 0,1,- 0,36,140,
SANTA FE,La Capital,Arroyo Leyes,82063030,- 0,1.115,- 0,88,- 0,- 0,- 0,106,1.309,
SANTA FE,La Capital,Cabal,82063040,- 0,- 0,- 0,- 0,- 0,- 0,- 0,11,11,
SANTA FE,La Capital,Candioti,82063060,- 0,- 0,- 0,207,- 0,- 0,- 0,1,208,
SANTA FE,La Capital,Emilia,82063070,102,- 0,- 0,- 0,- 0,- 0,- 0,103,205,
SANTA FE,La Capital,Laguna Paiva,82063080,1.939,- 0,- 0,- 0,- 0,- 0,- 0,75,2.014,
SANTA FE,La Capital,Llambi Campbell,82063090,224,- 0,- 0,- 0,73,- 0,- 0,224,521,
SANTA FE,La Capital,Monte Vera,82063100,292,- 0,- 0,- 0,- 0,3,- 0,- 0,295,
SANTA FE,La Capital,Nelson,82063110,515,- 0,- 0,1,3,- 0,- 0,52,571,
SANTA FE,La Capital,Recreo,82063140,1.255,- 0,- 0,- 0,- 0,- 0,- 0,240,1.495,
SANTA FE,La Capital,San José del Rincón,82063160,2.011,2.329,- 0,503,- 0,1,- 0,- 0,4.844,
SANTA FE,La Capital,Santa Fe,82063170,23.446,65.855,33,32.295,2.061,9,- 0,104,123.803,
SANTA FE,La Capital,Santo Tomé,82063180,27,324,- 0,13,11,- 0,- 0,492,867,
SANTA FE,La Capital,Sauce Viejo,82063190,1.389,- 0,- 0,2,- 0,- 0,- 0,89,1.480,
SANTA FE,Las Colonias,Cavour,82070010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,3,3,
SANTA FE,Las Colonias,Cululú,82070020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,24,24,
SANTA FE,Las Colonias,Elisa,82070030,- 0,- 0,- 0,- 0,- 0,- 0,- 0,185,185,
SANTA FE,Las Colonias,Empalme San Carlos,82070040,- 0,- 0,- 0,- 0,- 0,- 0,- 0,13,13,
SANTA FE,Las Colonias,Esperanza,82070050,2.254,7.833,- 0,34,- 0,4,- 0,433,10.558,
SANTA FE,Las Colonias,Felicia,82070060,- 0,- 0,- 0,- 0,- 0,- 0,- 0,451,451,
SANTA FE,Las Colonias,Franck,82070070,184,- 0,- 0,162,- 0,- 0,- 0,101,447,
SANTA FE,Las Colonias,Grutly,82070080,93,- 0,- 0,- 0,- 0,- 0,- 0,21,114,
SANTA FE,Las Colonias,Hipatia,82070090,- 0,- 0,- 0,- 0,- 0,- 0,- 0,53,53,
SANTA FE,Las Colonias,Humboldt,82070100,406,- 0,- 0,24,2,- 0,- 0,195,627,
SANTA FE,Las Colonias,La Pelada,82070120,- 0,- 0,- 0,- 0,- 0,- 0,- 0,118,118,
SANTA FE,Las Colonias,Las Tunas,82070130,4,- 0,- 0,107,- 0,1,- 0,- 0,112,
SANTA FE,Las Colonias,María Luisa,82070140,- 0,- 0,- 0,- 0,- 0,- 0,- 0,160,160,
SANTA FE,Las Colonias,Matilde,82070150,87,- 0,- 0,- 0,- 0,- 0,- 0,68,155,
SANTA FE,Las Colonias,Nuevo Torino,82070160,78,- 0,- 0,- 0,72,- 0,- 0,5,155,
SANTA FE,Las Colonias,OTROS,Sin datos,- 0,- 0,- 0,- 0,- 0,- 0,- 0,16,16,
SANTA FE,Las Colonias,Pilar,82070170,112,- 0,- 0,10,- 0,- 0,- 0,2,124,
SANTA FE,Las Colonias,Progreso,82070190,- 0,- 0,- 0,- 0,- 0,- 0,- 0,641,641,
SANTA FE,Las Colonias,Providencia,82070200,- 0,- 0,- 0,- 0,- 0,- 0,- 0,141,141,
SANTA FE,Las Colonias,Sa Pereyra,82070210,54,- 0,- 0,- 0,- 0,- 0,- 0,3,57,
SANTA FE,Las Colonias,San Agustín,82070220,- 0,- 0,- 0,- 0,- 0,- 0,- 0,83,83,
SANTA FE,Las Colonias,San Carlos Centro,82070230,449,3.749,- 0,2,- 0,- 0,- 0,43,4.243,
SANTA FE,Las Colonias,San Carlos Norte,82070240,- 0,180,- 0,- 0,- 0,- 0,- 0,170,350,
SANTA FE,Las Colonias,San Carlos Sud,82070250,30,640,- 0,- 0,- 0,- 0,- 0,12,682,
SANTA FE,Las Colonias,San Jerónimo del Sauce,82070260,- 0,- 0,- 0,172,- 0,- 0,- 0,- 0,172,
SANTA FE,Las Colonias,San Jerónimo Norte,82070270,223,- 0,- 0,1.575,- 0,- 0,- 0,261,2.059,
SANTA FE,Las Colonias,Santa Clara de Buena Vista,82070290,- 0,668,- 0,- 0,- 0,- 0,- 0,- 0,668,
SANTA FE,Las Colonias,Santo Domingo,82070300,- 0,- 0,- 0,- 0,- 0,- 0,- 0,257,257,
SANTA FE,Las Colonias,SARMIENTO,82070310,135,- 0,- 0,- 0,130,- 0,- 0,185,450,
SANTA FE,OTROS,OTROS,Sin datos,- 0,- 0,- 0,- 0,2.581,- 0,- 0,- 0,2.581,
SANTA FE,Rosario,Acebal,82084010,235,1.343,- 0,21,- 0,- 0,- 0,140,1.739,
SANTA FE,Rosario,Álvarez,82084030,75,1.393,- 0,2,134,- 0,- 0,- 0,1.604,
SANTA FE,Rosario,Alvear,82084040,1.912,- 0,- 0,251,- 0,- 0,- 0,8,2.171,
SANTA FE,Rosario,Arminda,82084060,- 0,86,- 0,- 0,40,- 0,- 0,- 0,126,
SANTA FE,Rosario,Arroyo Seco,82084070,2.391,2.905,- 0,2,- 0,- 0,- 0,6,5.304,
SANTA FE,Rosario,Carmen del Sauce,82084080,- 0,- 0,- 0,158,- 0,- 0,- 0,22,180,
SANTA FE,Rosario,Coronel Bogado,82084090,415,- 0,- 0,178,- 0,- 0,- 0,- 0,593,
SANTA FE,Rosario,Cuatro Esquinas,82084110,- 0,- 0,- 0,39,- 0,- 0,- 0,- 0,39,
SANTA FE,Rosario,El Caramelo,82084120,71,- 0,- 0,424,- 0,- 0,- 0,- 0,495,
SANTA FE,Rosario,Fighiera,82084130,416,- 0,- 0,- 0,- 0,- 0,- 0,- 0,416,
SANTA FE,Rosario,Funes,82084140,4.523,5.735,1,2.054,- 0,1,- 0,100,12.414,
SANTA FE,Rosario,General Lagos,82084150,400,- 0,- 0,1,1,1,- 0,140,543,
SANTA FE,Rosario,Granadero Baigorria,82084160,3,4.894,- 0,8,2,- 0,- 0,676,5.583,
SANTA FE,Rosario,Ibarlucea,82084170,- 0,591,- 0,468,- 0,- 0,- 0,452,1.511,
SANTA FE,Rosario,Pérez,82084210,3.153,- 0,- 0,116,- 0,8,- 0,7,3.284,
SANTA FE,Rosario,Piñero (Est. Erasto),82084220,- 0,181,- 0,1,55,- 0,- 0,1,238,
SANTA FE,Rosario,Pueblo Esther,82084230,241,- 0,- 0,611,- 0,1,- 0,- 0,853,
SANTA FE,Rosario,Pueblo Muñoz (Est. Bernard),82084240,- 0,118,- 0,- 0,54,- 0,- 0,- 0,172,
SANTA FE,Rosario,Pueblo Uranga,82084250,34,- 0,- 0,98,- 0,- 0,- 0,52,184,
SANTA FE,Rosario,Puerto Arroyo Seco,82084260,- 0,- 0,- 0,- 0,25,- 0,- 0,- 0,25,
SANTA FE,Rosario,Rosario,82084270,65.463,205.441,78,43.874,158,1,- 0,5.229,320.244,
SANTA FE,Rosario,Soldini,82084280,140,780,- 0,- 0,86,- 0,- 0,- 0,1.006,
SANTA FE,Rosario,Villa Amelia,82084290,172,109,- 0,2,- 0,- 0,- 0,2,285,
SANTA FE,Rosario,Villa del Plata,82084300,- 0,193,- 0,- 0,101,- 0,- 0,- 0,294,
SANTA FE,Rosario,Villa Gobernador Gálvez,82084310,6.752,2.828,- 0,1.544,4.987,- 0,- 0,25,16.136,
SANTA FE,Rosario,Zavalla,82084320,774,932,- 0,- 0,- 0,- 0,- 0,95,1.801,
SANTA FE,Rosario,Albarellos,82084020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,20,20,
SANTA FE,Rosario,Coronel Rodolfo S. Domínguez,82084100,- 0,270,- 0,- 0,- 0,- 0,- 0,- 0,270,
SANTA FE,Rosario,Kilómetro 101,82084180,- 0,- 0,- 0,- 0,- 0,1,- 0,1,2,
SANTA FE,Rosario,Arbilla,82084050,30,- 0,- 0,- 0,- 0,- 0,- 0,- 0,30,
SANTA FE,Rosario,Monte Flores,82084200,8,- 0,- 0,- 0,- 0,- 0,- 0,- 0,8,
SANTA FE,San Cristóbal,Aguará Grande,82091010,- 0,- 0,- 0,- 0,- 0,1,- 0,2,3,
SANTA FE,San Cristóbal,Ambrosetti,82091020,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,1,
SANTA FE,San Cristóbal,Arrufo,82091030,278,166,- 0,- 0,- 0,- 0,- 0,- 0,444,
SANTA FE,San Cristóbal,Balneario La Verde,82091040,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,1,
SANTA FE,San Cristóbal,Capivara,82091050,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,1,
SANTA FE,San Cristóbal,Ceres,82091060,1.171,1.939,- 0,- 0,- 0,- 0,- 0,532,3.642,
SANTA FE,San Cristóbal,Colonia Bossi,82091080,56,- 0,- 0,118,- 0,- 0,- 0,3,177,
SANTA FE,San Cristóbal,Hersilia,82091120,- 0,199,- 0,- 0,- 0,- 0,- 0,364,563,
SANTA FE,San Cristóbal,Huanqueros,82091130,- 0,- 0,- 0,- 0,- 0,- 0,- 0,29,29,
SANTA FE,San Cristóbal,La Cabral,82091140,- 0,- 0,- 0,- 0,1,1,- 0,2,4,
SANTA FE,San Cristóbal,La Rubia,82091150,- 0,31,- 0,- 0,- 0,- 0,- 0,- 0,31,
SANTA FE,San Cristóbal,Las Palmeras,82091170,- 0,- 0,- 0,- 0,- 0,- 0,- 0,21,21,
SANTA FE,San Cristóbal,Moisés Ville,82091180,137,240,- 0,179,- 0,- 0,- 0,- 0,556,
SANTA FE,San Cristóbal,Monigotes,82091190,- 0,- 0,- 0,- 0,- 0,- 0,- 0,17,17,
SANTA FE,San Cristóbal,Ñanducita,82091200,- 0,- 0,- 0,- 0,- 0,- 0,- 0,37,37,
SANTA FE,San Cristóbal,OTROS,Sin datos,- 0,- 0,- 0,- 0,- 0,- 0,- 0,4,4,
SANTA FE,San Cristóbal,Palacios,82091210,2,- 0,- 0,24,- 0,- 0,- 0,1,27,
SANTA FE,San Cristóbal,San Cristóbal,82091220,986,1.242,- 0,596,- 0,1,- 0,621,3.446,
SANTA FE,San Cristóbal,San Guillermo,82091230,1.069,834,- 0,33,12,- 0,- 0,171,2.119,
SANTA FE,San Cristóbal,Santurce,82091240,- 0,- 0,- 0,- 0,- 0,- 0,- 0,29,29,
SANTA FE,San Cristóbal,Soledad,82091250,- 0,- 0,- 0,- 0,- 0,- 0,- 0,117,117,
SANTA FE,San Cristóbal,Suardi,82091260,- 0,- 0,- 0,1.560,- 0,- 0,- 0,- 0,1.560,
SANTA FE,San Cristóbal,Villa Saralegui,82091270,- 0,- 0,- 0,- 0,3,- 0,- 0,40,43,
SANTA FE,San Cristóbal,Curupaity,82091110,- 0,- 0,- 0,- 0,- 0,- 0,- 0,3,3,
SANTA FE,San Javier,Alejandra,82098010,- 0,- 0,- 0,- 0,- 0,1,- 0,453,454,
SANTA FE,San Javier,Cacique Ariacaiquín,82098020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,24,24,
SANTA FE,San Javier,Colonia Durán,82098030,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,1,
SANTA FE,San Javier,Romang,82098050,- 0,801,- 0,2,195,- 0,- 0,369,1.367,
SANTA FE,San Javier,San Javier,82098060,- 0,826,- 0,96,- 0,- 0,- 0,194,1.116,
SANTA FE,San Javier,La Brava,82098040,- 0,- 0,- 0,- 0,- 0,- 0,- 0,20,20,
SANTA FE,San Jerónimo,Arocena,82105010,- 0,184,- 0,- 0,400,- 0,- 0,- 0,584,
SANTA FE,San Jerónimo,Barrancas,82105030,541,- 0,- 0,- 0,- 0,- 0,- 0,477,1.018,
SANTA FE,San Jerónimo,Barrio Caima,82105040,- 0,- 0,- 0,- 0,- 0,- 0,- 0,16,16,
SANTA FE,San Jerónimo,Bernardo de Irigoyen (Est. Irigoyen),82105060,- 0,- 0,- 0,245,- 0,- 0,- 0,- 0,245,
SANTA FE,San Jerónimo,Centeno,82105080,881,- 0,- 0,- 0,- 0,- 0,- 0,- 0,881,
SANTA FE,San Jerónimo,Coronda,82105090,728,- 0,- 0,3.016,215,- 0,- 0,887,4.846,
SANTA FE,San Jerónimo,Desvío Arijón,82105100,160,- 0,- 0,- 0,- 0,- 0,- 0,46,206,
SANTA FE,San Jerónimo,Díaz,82105110,470,- 0,- 0,- 0,- 0,- 0,- 0,- 0,470,
SANTA FE,San Jerónimo,Gaboto,82105120,- 0,- 0,- 0,- 0,201,- 0,- 0,240,441,
SANTA FE,San Jerónimo,Gálvez,82105130,3.900,- 0,- 0,3.482,- 0,1,- 0,19,7.402,
SANTA FE,San Jerónimo,Gessler,82105140,140,- 0,- 0,69,- 0,- 0,- 0,48,257,
SANTA FE,San Jerónimo,Irigoyen,82105150,- 0,94,- 0,- 0,- 0,- 0,- 0,313,407,
SANTA FE,San Jerónimo,Larrechea,82105160,- 0,- 0,- 0,- 0,- 0,- 0,- 0,23,23,
SANTA FE,San Jerónimo,Loma Alta,82105170,23,- 0,- 0,18,- 0,- 0,- 0,- 0,41,
SANTA FE,San Jerónimo,López (Est. San Martín de Tours),82105180,46,383,- 0,- 0,- 0,- 0,- 0,- 0,429,
SANTA FE,San Jerónimo,Maciel,82105190,618,782,- 0,- 0,136,- 0,- 0,1,1.537,
SANTA FE,San Jerónimo,Monje,82105200,464,- 0,- 0,149,- 0,- 0,- 0,- 0,613,
SANTA FE,San Jerónimo,San Fabián,82105230,78,93,- 0,- 0,- 0,- 0,- 0,70,241,
SANTA FE,San Jerónimo,San Genaro,82105240,788,37,- 0,456,- 0,- 0,- 0,49,1.330,
SANTA FE,San Jerónimo,San Genaro Norte,82105250,1.026,22,- 0,31,- 0,- 0,- 0,- 0,1.079,
SANTA FE,San Jerónimo,San Eugenio,82105220,- 0,- 0,- 0,21,- 0,- 0,- 0,- 0,21,
SANTA FE,San Justo,Angeloni,82112010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,19,19,
SANTA FE,San Justo,Cayastacito,82112020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,37,37,
SANTA FE,San Justo,Esther,82112040,- 0,- 0,- 0,- 0,- 0,- 0,- 0,9,9,
SANTA FE,San Justo,Gobernador Crespo,82112050,153,976,- 0,- 0,- 0,- 0,- 0,257,1.386,
SANTA FE,San Justo,La Criolla (Est. Cañadita),82112060,264,- 0,- 0,- 0,- 0,- 0,- 0,31,295,
SANTA FE,San Justo,Marcelino Escalada,82112080,102,- 0,- 0,- 0,- 0,- 0,- 0,122,224,
SANTA FE,San Justo,Naré,82112090,- 0,- 0,- 0,- 0,- 0,- 0,- 0,5,5,
SANTA FE,San Justo,OTROS,Sin datos,- 0,- 0,- 0,- 0,- 0,28,- 0,- 0,28,
SANTA FE,San Justo,Pedro Gómez Cello,82112100,- 0,- 0,- 0,- 0,- 0,- 0,- 0,92,92,
SANTA FE,San Justo,Ramayón,82112110,- 0,- 0,- 0,- 0,- 0,- 0,- 0,116,116,
SANTA FE,San Justo,San Bernardo,82112120,- 0,- 0,- 0,- 0,- 0,- 0,- 0,4,4,
SANTA FE,San Justo,San Justo,82112130,1.578,1.905,- 0,298,550,- 0,- 0,2.267,6.598,
SANTA FE,San Justo,Vera y Pintado (Est. Guaraníes),82112160,49,- 0,- 0,87,- 0,- 0,- 0,183,319,
SANTA FE,San Justo,Videla,82112170,140,- 0,- 0,183,- 0,- 0,- 0,38,361,
SANTA FE,San Justo,Colonia Dolores,82112030,- 0,- 0,- 0,- 0,- 0,- 0,- 0,22,22,
SANTA FE,San Justo,La Penca y Caraguatá,82112070,- 0,- 0,- 0,- 0,- 0,- 0,- 0,26,26,
SANTA FE,San Justo,San Martín Norte,82112140,- 0,- 0,- 0,- 0,- 0,- 0,- 0,35,35,
SANTA FE,San Justo,Silva (Est. Abipones),82112150,- 0,- 0,- 0,- 0,- 0,- 0,- 0,25,25,
SANTA FE,San Lorenzo,Aldao,82119010,- 0,374,- 0,- 0,- 0,- 0,- 0,- 0,374,
SANTA FE,San Lorenzo,Capitán Bermúdez,82119020,3.656,1.205,1,2.239,- 0,- 0,- 0,- 0,7.101,
SANTA FE,San Lorenzo,Carcarañá,82119030,1.038,- 0,- 0,- 0,- 0,- 0,- 0,- 0,1.038,
SANTA FE,San Lorenzo,Coronel Arnold,82119040,- 0,- 0,- 0,239,- 0,- 0,- 0,- 0,239,
SANTA FE,San Lorenzo,Fray Luis Beltrán,82119050,2.226,24,- 0,1.033,- 0,- 0,- 0,- 0,3.283,
SANTA FE,San Lorenzo,Fuentes,82119060,80,- 0,- 0,769,- 0,- 0,- 0,- 0,849,
SANTA FE,San Lorenzo,Luis Palacios (Est. La Salada),82119070,- 0,368,- 0,- 0,- 0,- 0,- 0,47,415,
SANTA FE,San Lorenzo,Puerto General San Martín,82119080,- 0,- 0,- 0,2.603,215,2,- 0,13,2.833,
SANTA FE,San Lorenzo,Pujato,82119090,819,- 0,- 0,- 0,- 0,- 0,- 0,103,922,
SANTA FE,San Lorenzo,Ricardone,82119100,410,857,- 0,12,- 0,1,- 0,22,1.302,
SANTA FE,San Lorenzo,Roldán,82119110,2.412,4.219,- 0,418,2,- 0,- 0,131,7.182,
SANTA FE,San Lorenzo,San Jerónimo Sud,82119120,178,824,- 0,2,- 0,- 0,- 0,- 0,1.004,
SANTA FE,San Lorenzo,San Lorenzo,82119130,4.372,6.426,- 0,89,- 0,- 0,- 0,52,10.939,
SANTA FE,San Lorenzo,Timbúes,82119140,245,- 0,- 0,1.207,134,1,- 0,83,1.670,
SANTA FE,San Lorenzo,Villa Elvira,82119150,- 0,- 0,- 0,- 0,- 0,- 0,- 0,30,30,
SANTA FE,San Lorenzo,Villa Mugueta,82119160,- 0,1,- 0,- 0,- 0,1,- 0,- 0,2,
SANTA FE,San Martín,Cañada Rosquín,82126010,- 0,- 0,- 0,- 0,25,- 0,- 0,- 0,25,
SANTA FE,San Martín,Carlos Pellegrini,82126020,451,23,- 0,- 0,- 0,- 0,- 0,- 0,474,
SANTA FE,San Martín,Casas,82126030,- 0,59,- 0,- 0,- 0,- 0,- 0,- 0,59,
SANTA FE,San Martín,Castelar,82126040,- 0,- 0,- 0,- 0,- 0,- 0,- 0,1,1,
SANTA FE,San Martín,Colonia Belgrano,82126050,- 0,93,- 0,- 0,250,- 0,- 0,- 0,343,
SANTA FE,San Martín,El Trébol,82126070,974,2.592,- 0,- 0,- 0,- 0,- 0,72,3.638,
SANTA FE,San Martín,Landeta,82126080,204,396,- 0,- 0,- 0,- 0,- 0,- 0,600,
SANTA FE,San Martín,Las Bandurrias,82126090,- 0,- 0,- 0,- 0,- 0,- 0,- 0,26,26,
SANTA FE,San Martín,Las Petacas,82126100,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,
SANTA FE,San Martín,Los Cardos,82126110,94,247,- 0,- 0,- 0,1,- 0,- 0,342,
SANTA FE,San Martín,María Susana,82126120,667,- 0,- 0,382,- 0,- 0,- 0,36,1.085,
SANTA FE,San Martín,Piamonte,82126130,654,1.463,- 0,- 0,- 0,- 0,- 0,- 0,2.117,
SANTA FE,San Martín,San Jorge,82126140,2.159,1.208,- 0,1.136,- 0,1,- 0,295,4.799,
SANTA FE,San Martín,San Martín de las Escobas,82126150,942,653,- 0,- 0,- 0,- 0,- 0,56,1.651,
SANTA FE,San Martín,Sastre,82126160,637,- 0,- 0,27,- 0,- 0,- 0,145,809,
SANTA FE,Vera,Calchaquí,82133010,497,- 0,- 0,- 0,1.050,1,- 0,230,1.778,
SANTA FE,Vera,Cañada Ombú,82133020,- 0,- 0,- 0,- 0,- 0,1,- 0,34,35,
SANTA FE,Vera,Colmena,82133030,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,1,
SANTA FE,Vera,Fortín Olmos,82133040,- 0,- 0,- 0,- 0,- 0,2,- 0,337,339,
SANTA FE,Vera,Garabato,82133050,- 0,- 0,- 0,- 0,- 0,- 0,- 0,104,104,
SANTA FE,Vera,Intiyaco,82133070,- 0,- 0,- 0,- 0,- 0,2,- 0,97,99,
SANTA FE,Vera,La Gallareta,82133090,- 0,- 0,- 0,- 0,- 0,- 0,- 0,373,373,
SANTA FE,Vera,Margarita,82133110,- 0,740,- 0,- 0,- 0,2,- 0,106,848,
SANTA FE,Vera,Paraje 29,82133120,- 0,- 0,- 0,- 0,- 0,1,- 0,34,35,
SANTA FE,Vera,Pozo de los Indios,82133130,- 0,- 0,- 0,- 0,- 0,2,- 0,23,25,
SANTA FE,Vera,Toba,82133160,- 0,- 0,- 0,- 0,- 0,1,- 0,52,53,
SANTA FE,Vera,Vera (Est. Gobernador Vera),82133170,1.208,- 0,- 0,- 0,2.000,- 0,- 0,801,4.009,
SANTA FE,Vera,Los Amores,82133100,- 0,- 0,- 0,- 0,- 0,- 0,- 0,122,122,
SANTA FE,Vera,Pueblo Santa Lucía,82133140,- 0,- 0,- 0,- 0,- 0,- 0,- 0,30,30,
SANTA FE,Vera,Golondrina,82133060,- 0,- 0,- 0,- 0,- 0,- 0,- 0,70,70,
SANTA FE,Vera,Kilómetro 115,82133080,- 0,- 0,- 0,- 0,- 0,- 0,- 0,3,3,
SANTA FE,Vera,Tartagal (Est. El Tajamar),82133150,- 0,- 0,- 0,- 0,- 0,- 0,- 0,210,210,
SANTIAGO DEL ESTERO,Aguirre,Malbrán,86007030,13,- 0,- 0,- 0,- 0,1,- 0,- 0,14,
SANTIAGO DEL ESTERO,Aguirre,Villa General Mitre (Est. Pinto),86007040,- 0,229,- 0,- 0,- 0,3,- 0,2,234,
SANTIAGO DEL ESTERO,Alberdi,Campo Gallo,86014010,- 0,- 0,- 0,5,- 0,4,- 0,35,44,
SANTIAGO DEL ESTERO,Alberdi,Coronel Manuel L. Rico,86014020,- 0,- 0,- 0,- 0,- 0,2,- 0,- 0,2,
SANTIAGO DEL ESTERO,Alberdi,Donadeu,86014030,1,- 0,- 0,1,- 0,- 0,- 0,- 0,2,
SANTIAGO DEL ESTERO,Alberdi,Sachayoj,86014040,- 0,- 0,- 0,203,- 0,3,- 0,- 0,206,
SANTIAGO DEL ESTERO,Alberdi,Santos Lugares,86014050,- 0,- 0,- 0,11,57,1,- 0,5,74,
SANTIAGO DEL ESTERO,Atamisqui,Estación Atamisqui,86021010,1,- 0,- 0,1,- 0,1,- 0,- 0,3,
SANTIAGO DEL ESTERO,Atamisqui,Medellín,86021020,- 0,- 0,- 0,2,- 0,2,- 0,29,33,
SANTIAGO DEL ESTERO,Atamisqui,Villa Atamisqui,86021030,1,- 0,- 0,1,- 0,1,- 0,45,48,
SANTIAGO DEL ESTERO,Avellaneda,Colonia Dora,86028010,75,10,- 0,- 0,- 0,2,- 0,5,92,
SANTIAGO DEL ESTERO,Avellaneda,Herrera,86028020,- 0,3,- 0,- 0,100,1,- 0,- 0,104,
SANTIAGO DEL ESTERO,Avellaneda,Icaño,86028030,- 0,3,- 0,- 0,- 0,1,- 0,79,83,
SANTIAGO DEL ESTERO,Avellaneda,Lugones,86028040,- 0,2,- 0,- 0,- 0,1,- 0,- 0,3,
SANTIAGO DEL ESTERO,Avellaneda,Real Sayana,86028050,- 0,2,- 0,- 0,- 0,- 0,- 0,- 0,2,
SANTIAGO DEL ESTERO,Avellaneda,Villa Mailín,86028060,- 0,- 0,- 0,- 0,- 0,1,- 0,1,2,
SANTIAGO DEL ESTERO,Banda,Clodomira,86035060,- 0,- 0,- 0,3,5,1,- 0,410,419,
SANTIAGO DEL ESTERO,Banda,La Banda,86035090,26,1.171,- 0,1,- 0,3,- 0,331,1.532,
SANTIAGO DEL ESTERO,Banda,Los Quiroga,86035110,- 0,- 0,- 0,- 0,- 0,1,- 0,4,5,
SANTIAGO DEL ESTERO,Banda,Simbolar,86035130,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,1,
SANTIAGO DEL ESTERO,Banda,Abra Grande,86035010,1,- 0,- 0,- 0,- 0,- 0,- 0,- 0,1,
SANTIAGO DEL ESTERO,Banda,Chaupi Pozo,86035050,- 0,- 0,- 0,1,- 0,- 0,- 0,- 0,1,
SANTIAGO DEL ESTERO,Belgrano,Bandera,86042010,- 0,429,- 0,3,- 0,3,- 0,68,503,
SANTIAGO DEL ESTERO,Belgrano,Cuatro Bocas,86042020,- 0,- 0,- 0,- 0,- 0,1,- 0,97,98,
SANTIAGO DEL ESTERO,Belgrano,Fortín Inca,86042030,- 0,- 0,- 0,- 0,- 0,1,- 0,111,112,
SANTIAGO DEL ESTERO,Belgrano,Guardia Escolta,86042040,6,4,- 0,- 0,- 0,1,- 0,13,24,
SANTIAGO DEL ESTERO,Capital,El Mojón,86049020,- 0,- 0,- 0,- 0,- 0,1,- 0,3,4,
SANTIAGO DEL ESTERO,Capital,El Zanjón,86049030,- 0,- 0,- 0,- 0,- 0,1,- 0,92,93,
SANTIAGO DEL ESTERO,Capital,San Pedro,86049090,- 0,- 0,- 0,- 0,250,- 0,- 0,4,254,
SANTIAGO DEL ESTERO,Capital,Santa María,86049100,1,- 0,- 0,- 0,- 0,- 0,- 0,4,5,
SANTIAGO DEL ESTERO,Capital,Santiago del Estero,86049110,8.895,83.774,2,3,1,5,- 0,1.692,94.372,
SANTIAGO DEL ESTERO,Capital,Los Cardozos,86049040,- 0,- 0,- 0,2,- 0,- 0,- 0,3,5,
SANTIAGO DEL ESTERO,Capital,Yanda,86049130,- 0,- 0,- 0,- 0,- 0,- 0,- 0,37,37,
SANTIAGO DEL ESTERO,Capital,Maco,86049050,- 0,- 0,- 0,- 0,- 0,- 0,- 0,76,76,
SANTIAGO DEL ESTERO,Capital,Maquito,86049060,- 0,- 0,- 0,- 0,- 0,1,- 0,41,42,
